0.020933188	-0.18013082	0.21560208	0.8925691	0.31404832	0.49204022	-0.114061326	0.034187995	-0.428044	0.70418245	0.6476244	-0.22915816	-0.6249599	0.18994999	0.308652	0.4120508	0.845965	0.18284564	-0.34500065	0.22619353	-0.3026309	-0.16809069	0.38842312	0.12748757	-0.643248	-0.23904319	0.35415992	-0.9404842	0.15384714	-0.48199946	0.500851	-0.529995	-0.27983487	-0.29944444	-0.41896188	0.11661077	0.13437098	-0.09741694	0.13395365	-0.14783874	0.46219662	0.48435467	-0.17600183	-0.109713584	-0.36812207	0.6526678	-0.13977359	-0.05080984	-0.36506897	-0.43029234	0.16274212	-0.094221115	0.0077314647	-0.42301533	-0.609161	-0.7410717	-0.21737137	0.0008634501	-0.07439168	0.31442156	-0.17650597	-0.52554965	-0.04603952	-0.48300895	0.4140797	-0.0058752447	-0.38037974	0.34187973	-0.013863998	-0.3096123	0.29950863	-0.03897713	-0.28676605	0.03707519	-0.20200646	0.27019677	-0.2306694	-0.43459496	-0.012609791	-0.37063688	0.38683137	-0.08616279	0.35511732	0.8454373	-0.025068613	0.8984091	-0.8035941	-0.3151537	0.05362604	-1.2722518	-0.09870539	-0.06936581	0.23440668	-0.6622683	0.23286322	0.43101332	0.2435855	-0.18579267	0.05240135	0.6796238
0.12718381	-0.55497074	0.29473466	0.08759968	0.3160208	0.185118	-0.26699546	-0.05418514	-0.69024473	0.30720052	0.42172644	0.12848778	-1.161093	0.3052137	0.5238531	0.39778045	-0.165269	0.28369987	-0.1453809	0.18972279	-0.16632426	0.2727669	-0.013675808	0.2646832	-0.41640702	-0.75986534	0.14724985	-0.4108435	-0.2511973	-0.2505755	-0.29606527	-0.10778812	-0.24896282	-0.12081667	-0.045072734	-0.15957777	0.049880553	-0.6200734	0.41846478	-0.010445879	0.29652268	0.3336285	-0.25390586	-0.014635268	-0.32849902	0.521428	0.104025215	0.20896703	-0.3535286	0.0019602347	-0.6062314	-0.16118112	-0.010136459	-0.41261426	-0.7262921	-0.6911533	0.3383301	-0.18486118	-0.16553809	-0.030353837	-0.15464865	-0.3411958	0.13003474	-0.06970699	-0.2098115	-0.36826375	-0.38617897	0.052645057	0.23132733	0.19927293	-0.24534103	0.034602344	-0.23460038	0.10142789	-0.1275887	0.12662384	0.34713054	0.1321647	-0.2065552	-0.040612333	0.5593796	0.08093434	0.6372209	0.23171736	0.13385203	0.7730933	-0.91518456	-0.09360803	0.34237048	-0.37020886	0.3530962	0.5083499	0.49683306	-0.66628	0.37876943	0.04121343	-0.17771035	-0.07838274	-0.118258715	0.20283212
0.10433869	-0.40788174	0.15723684	0.36474186	0.28837493	0.18547384	-0.29703796	-0.03273261	-0.5640276	0.45312238	0.54942036	0.011902663	-0.85641456	0.25589	0.3244387	0.423165	0.20673764	0.17027523	-0.20697746	0.18330203	-0.18370768	0.09121041	0.22580661	0.18887183	-0.53573203	-0.5306784	0.15548787	-0.6990594	-0.06951001	-0.3574201	-0.0113407485	-0.24937102	-0.27231824	-0.2536957	-0.19316868	0.026811404	0.07162913	-0.40723088	0.18910742	-0.10631995	0.40715763	0.35698298	-0.21589714	-0.08731979	-0.37143883	0.5857497	0.011561702	0.08038467	-0.3024076	-0.20259477	-0.24698463	-0.16674294	0.026194744	-0.4146155	-0.6940725	-0.6961385	0.1036142	-0.14942403	-0.13131866	0.103312835	-0.1767099	-0.4169472	-0.016427921	-0.20322241	0.10217812	-0.22215787	-0.34778163	0.21067803	0.15127222	-0.036656387	0.030366905	-0.06625685	-0.24229294	0.059021294	-0.15867361	0.16247365	0.12372074	-0.16021423	-0.06442002	-0.13381192	0.5112696	0.0070869545	0.4941371	0.43765256	0.10600245	0.78858316	-0.9033327	-0.18071842	0.13439469	-0.7989724	0.19679408	0.25680774	0.43001673	-0.68420196	0.31731108	0.22426812	-0.005360456	-0.19430706	-0.053435296	0.42075703
0.04545078	-0.69864136	0.20428729	0.24270602	0.3033894	0.05632029	-0.32479373	0.13850157	-0.6811866	0.38395005	0.36253825	0.09861679	-0.8480826	0.35444102	0.4917884	0.29716194	-0.09641032	0.23491415	-0.20716324	0.065942734	-0.14239159	0.24497877	0.09045713	0.15657274	-0.2778844	-0.6507568	0.018380618	-0.5290281	-0.26045316	-0.2380454	-0.33713233	-0.03302275	-0.3139877	-0.23657416	-0.08299522	-0.123264134	-0.041244537	-0.52550745	0.30472353	-0.15407276	0.3266835	0.3860748	-0.17817335	0.079464644	-0.36052427	0.52103853	0.050912816	0.18260993	-0.27143127	-0.06746504	-0.35540652	-0.03489985	0.0001103379	-0.3753424	-0.6278988	-0.6759862	0.22189209	-0.046278466	-0.25771838	0.020916073	-0.1890416	-0.34374458	-0.005950866	-0.12673192	-0.11102384	-0.318302	-0.28395325	0.18126385	0.07496197	0.12974481	-0.09028676	-0.17029734	-0.09636235	-0.07432683	-0.08104298	0.15441307	0.27210647	-0.12818551	-0.15967022	0.029832425	0.3351615	0.09999101	0.6255415	0.2676826	0.11925862	0.49642226	-0.8027882	-0.12600794	0.20939535	-0.47113165	0.5037643	0.52160597	0.5981424	-0.7383912	0.2037611	0.03877936	-0.0020929656	-0.064491026	-0.2377224	0.08669229
-0.018928528	-0.35992768	0.14053836	0.89045525	0.5051523	0.20666103	-0.20409304	0.12501444	-0.62825686	0.7994831	0.6456478	-0.26524198	-0.5752231	0.17350456	0.41459367	0.28492722	0.8351789	0.1506352	-0.23826496	0.23724917	-0.42629635	-0.15746514	0.5151299	0.010100495	-0.6884268	-0.28083897	0.3412522	-1.0204885	0.13404416	-0.38029897	0.48821113	-0.57358074	-0.38934243	-0.2942049	-0.35381776	0.14634238	0.20264313	-0.22560997	0.14402962	-0.11660251	0.4993255	0.48549315	-0.24898566	-0.2126904	-0.35236177	0.7529386	-0.0119199855	-0.19200657	-0.33218125	-0.5926486	0.14781393	-0.13702844	0.11587592	-0.33636734	-0.5563578	-0.89418536	-0.14109738	-0.050411455	-0.27709463	0.27206504	-0.17043412	-0.4361627	-0.059538864	-0.43270198	0.43367714	0.010236125	-0.27590975	0.35046533	-0.055811808	-0.38192937	0.50937223	-0.14839004	-0.32320198	0.13009308	-0.20136723	0.16984048	-0.2921751	-0.50944424	-0.10505972	-0.24338709	0.43856773	-0.0372767	0.3890197	0.79256934	-0.05506539	0.8208062	-0.8918587	-0.2694614	0.04081132	-1.3324459	-0.14644255	0.12026663	0.24036102	-0.5924472	0.15030313	0.5079845	0.28869697	-0.26064414	-0.043523945	0.7312946
0.039636604	-0.4118264	0.16191617	0.6799587	0.3726318	0.17111248	-0.22407098	0.067813806	-0.6046218	0.617866	0.6034773	-0.15168399	-0.6532169	0.18247761	0.36618337	0.3626476	0.5520592	0.1305531	-0.2533425	0.19058451	-0.32617804	-0.008269581	0.34899244	0.10802807	-0.6003383	-0.35109642	0.20045422	-0.84443146	0.10387573	-0.40462258	0.28751728	-0.48612964	-0.2783703	-0.3234916	-0.25984684	0.09361209	0.14405152	-0.25139397	0.13189192	-0.16029742	0.48726836	0.42285162	-0.23540673	-0.14889638	-0.32284603	0.6721874	0.013044024	-0.05824283	-0.3191346	-0.40002957	-0.015856743	-0.15822594	0.055533	-0.426689	-0.58797765	-0.8050638	-0.04663882	-0.06126286	-0.11405896	0.23821962	-0.17950408	-0.47359213	-0.064959675	-0.34934112	0.32821262	-0.052549098	-0.31781495	0.2254328	0.02498448	-0.2161725	0.28182817	-0.14163584	-0.2903643	0.066143535	-0.15984523	0.1584013	-0.15494938	-0.36568496	-0.07097114	-0.27869633	0.45605808	-0.023319483	0.3950529	0.64515835	0.0034377298	0.7943887	-0.8938762	-0.25129578	0.030802911	-1.0690823	-0.014752727	0.14273028	0.32501954	-0.6464248	0.15490797	0.42187533	0.19424471	-0.23924361	-0.05286803	0.5337139
0.049823627	-0.79239094	0.49077082	0.0025740822	0.10824371	0.1948898	-0.38270873	-0.03870809	-0.6458106	-0.051908735	0.27766633	0.491016	-1.4132489	0.41030845	0.48716652	0.4713505	-0.80919755	0.29315054	-0.32907262	-0.07548405	0.022319011	0.5028681	-0.2865752	0.43070388	-0.17409135	-1.1597254	0.08273932	-0.15196778	-0.5523544	-0.32290557	-0.7412139	0.38067985	-0.30173337	-0.012167777	0.18852682	-0.47836545	-0.0348432	-0.7425772	0.46867806	-0.048842944	0.2857436	0.43416756	-0.23891014	0.14737506	-0.24220568	0.30314782	0.11188852	0.6359368	-0.3435321	0.38895366	-0.9111262	-0.044255126	-0.03356533	-0.7425421	-0.93284214	-0.75963336	0.63041145	-0.06547681	0.008125007	-0.1658214	-0.068957746	-0.37179655	0.070769176	0.121307515	-0.5568925	-0.48940486	-0.34479234	-0.011087015	0.2982572	0.40454635	-0.81001025	-0.04239569	-0.2524878	-0.013722407	0.07241642	0.30479413	0.7283679	0.28429714	-0.3240543	0.021461613	0.59191567	0.19237685	0.75261605	0.079486825	0.24322148	0.7762715	-0.7937503	0.00015646244	0.42113408	0.121325225	0.6761714	0.70026195	0.7449793	-0.87785715	0.5512789	-0.21084501	-0.44204843	-0.011295668	-0.21615331	-0.21421456
0.019309368	-0.44508323	0.292602	0.56594193	0.29505494	0.34196585	-0.22081368	0.07092391	-0.53723675	0.4723803	0.46059793	0.031855296	-0.79257554	0.3138146	0.3779961	0.3944635	0.23043808	0.24619848	-0.27002907	0.04407281	-0.13488503	0.09598968	0.18699247	0.18404523	-0.4455492	-0.44817606	0.16864896	-0.68950254	-0.117442325	-0.39207086	-0.080189705	-0.22198416	-0.27928564	-0.24744354	-0.23192593	-0.06805373	0.07037779	-0.3358032	0.24546722	-0.162151	0.41110376	0.4605478	-0.11879697	0.042240307	-0.3802838	0.5670929	0.0031156205	0.14289618	-0.3477591	-0.14924149	-0.17856461	-0.030667592	-0.018954068	-0.48819986	-0.6411751	-0.7438894	0.004006395	0.00011709061	-0.15672335	0.14264092	-0.19720453	-0.41485432	0.008498754	-0.22719477	0.02270727	-0.1924919	-0.3310538	0.24918371	0.05012896	0.0111342035	-0.052426834	-0.09978934	-0.17951657	-0.07091941	-0.077696726	0.28520477	0.030831859	-0.25529683	-0.12616286	-0.15317735	0.37776992	0.05666582	0.4867775	0.55465156	0.037509065	0.63968664	-0.83850247	-0.20736335	0.19625068	-0.77925986	0.22399376	0.2726308	0.47554785	-0.7909978	0.28060842	0.1674893	0.057764456	-0.11396365	-0.07908867	0.2882682
0.15059458	-0.6818056	0.40774453	0.220625	0.027488023	0.18962927	-0.32843468	-0.057253376	-0.51083004	0.093017034	0.4014936	0.342713	-1.1440591	0.2724205	0.3150376	0.5251374	-0.36859012	0.16581373	-0.32991564	-0.03502223	-0.0052660643	0.3809181	-0.14204386	0.39184433	-0.3125549	-0.9317042	0.038349986	-0.36860234	-0.2707255	-0.34941322	-0.42635787	0.11350303	-0.2036515	-0.16439754	0.05951243	-0.28616208	-0.026389638	-0.45070156	0.29880086	-0.15670678	0.3948121	0.3207926	-0.1537316	0.07687649	-0.23984754	0.29157117	0.003359952	0.5041106	-0.22935236	0.22567365	-0.54295444	-0.057678685	-0.058964524	-0.7589567	-0.8424031	-0.6946379	0.44055817	-0.0753377	0.1590564	-0.010734332	-0.08421527	-0.50480956	-0.018441407	-0.02422493	-0.14755629	-0.3033999	-0.36935025	-0.0020319195	0.25466523	0.31522655	-0.5177973	-0.09910853	-0.2059101	-0.018232565	0.043131758	0.29881123	0.5179344	0.1454759	-0.121754035	-0.107555546	0.5334111	0.15954944	0.6144308	0.30712965	0.15820844	0.8171513	-0.7487689	-0.14801618	0.14912935	-0.20913403	0.49039114	0.41766813	0.61009496	-0.8530534	0.38942298	-0.02067763	-0.31522337	-0.11756097	-0.09064978	-0.045823004
0.038729697	-0.60474074	0.28330004	0.23455171	0.21083657	0.20301843	-0.32129097	0.063171096	-0.5922861	0.28079095	0.42449892	0.3075298	-1.0508345	0.37209958	0.4107714	0.42360315	-0.27188405	0.2493077	-0.21554977	-0.033464924	-0.047832273	0.30312023	0.009796184	0.21916047	-0.32563314	-0.8004644	0.08190453	-0.4806459	-0.36352858	-0.30586904	-0.44006324	0.08034647	-0.29035392	-0.06300217	-0.05171466	-0.19180326	0.012167661	-0.5618595	0.3182052	-0.09699961	0.3084321	0.43423015	-0.12917492	0.086842306	-0.3900553	0.4457353	0.1208652	0.33023885	-0.2963764	0.060761012	-0.48724216	-0.03115539	-0.009841846	-0.5020886	-0.72355336	-0.69335645	0.26823184	-0.03866325	-0.2018192	-0.042062502	-0.21340154	-0.2841962	0.056211356	0.0510848	-0.18829589	-0.38916653	-0.23581544	0.18989557	0.1230043	0.14976712	-0.30163434	-0.03518184	-0.15815683	-0.0551929	-0.022779189	0.21830903	0.2904598	-0.07032506	-0.19944163	0.048842248	0.45343703	0.13009766	0.6257234	0.24847832	0.15821318	0.5481917	-0.7023109	-0.052773047	0.28513914	-0.41380662	0.49880844	0.48220515	0.60415953	-0.81739765	0.4856588	-0.010441854	-0.150577	-0.085364915	-0.14663704	0.093811825
